Source,Target,Type,Id,Label,Weight
aam_links,aam_links,Directed,0,,1
aam_links,absicherungnachwelt,Directed,1,,1
aam_links,activistenmemes,Directed,2,,1
aam_links,aerzte,Directed,3,,1
aam_links,aerztefueraufklaerungoffiziell,Directed,4,,1
aam_links,afddresden,Directed,5,,1
aam_links,akasha_tv,Directed,6,,1
aam_links,aktivistmann,Directed,7,,1
aam_links,akupunkteurmp3,Directed,8,,1
aam_links,akupunkteurmp4,Directed,9,,1
aam_links,aletheiakraftquelle,Directed,10,,1
aam_links,alexandertuschinski,Directed,11,,1
aam_links,alexanderwallasch,Directed,12,,1
aam_links,alexander_ehrlich,Directed,13,,1
aam_links,aliensbestfriend,Directed,14,,1
aam_links,allesaussermainstream,Directed,15,,1
aam_links,alles_kommt_ans_licht,Directed,16,,1
aam_links,alschner_klartext,Directed,17,,1
aam_links,anjamusik,Directed,18,,1
aam_links,anonymousnews_org,Directed,19,,1
aam_links,antifaaufklaerung,Directed,20,,1
aam_links,antiillumimaten2,Directed,21,,1
aam_links,antiilluminaten,Directed,22,,1
aam_links,anwaelte_fuer_aufklaerung,Directed,23,,1
aam_links,aramchristus,Directed,24,,1
aam_links,argonerd,Directed,25,,1
aam_links,asa_aschaffenburg_steht_auf,Directed,26,,1
aam_links,assangesrache,Directed,27,,1
aam_links,auf1info,Directed,28,,1
aam_links,auf1tv,Directed,29,,1
aam_links,aufkleber_zum_ausdrucken,Directed,30,,1
aam_links,auswandernungarnjetzt,Directed,31,,1
aam_links,awakegermany,Directed,32,,1
aam_links,ayawasgeht,Directed,33,,1
aam_links,baden_wuerttemberg_steht_auf,Directed,34,,1
aam_links,barbarossa_smgi,Directed,35,,1
aam_links,bargeldistfreiheit,Directed,36,,1
aam_links,bauern_verbraucher_geeint_kanal,Directed,37,,1
aam_links,berlinonlinetv,Directed,38,,1
aam_links,berlinstehtauf,Directed,39,,1
aam_links,besserewelt,Directed,40,,1
aam_links,bestmoeglichegesundheit,Directed,41,,1
aam_links,bettinagorzolla,Directed,42,,1
aam_links,bewussterwerden,Directed,43,,1
aam_links,biffidu,Directed,44,,1
aam_links,bitteltv,Directed,45,,1
aam_links,bjoernbanane,Directed,46,,1
aam_links,blackoutnewsde,Directed,47,,1
aam_links,bleibtstark,Directed,48,,1
aam_links,bobmoran,Directed,49,,1
aam_links,booomaktuell,Directed,50,,1
aam_links,booomaktuellwenndiewelteingarten,Directed,51,,1
aam_links,boschimoweisheiten,Directed,52,,1
aam_links,brandenburger_freiheit,Directed,53,,1
aam_links,brdnewsgermany,Directed,54,,1
aam_links,buendnis_fuer_frieden,Directed,55,,1
aam_links,busfahrerthomas,Directed,56,,1
aam_links,checkmatenews,Directed,57,,1
aam_links,chor_der_freiheit,Directed,58,,1
aam_links,christusbewusstsein,Directed,59,,1
aam_links,cihoma,Directed,60,,1
aam_links,compactmagazin,Directed,61,,1
aam_links,coronaausschussalleanhoerungen,Directed,62,,1
aam_links,coronaimpfschaedendeutschland,Directed,63,,1
aam_links,coronainfokanal,Directed,64,,1
aam_links,coronasatanismus,Directed,65,,1
aam_links,coronaselbsthilfegruppe,Directed,66,,1
aam_links,coronawahrheit,Directed,67,,1
aam_links,corona_reset,Directed,68,,1
aam_links,corona_reset_audio,Directed,69,,1
aam_links,covidfakten,Directed,70,,1
aam_links,craziiworld,Directed,71,,1
aam_links,dahlmannchristian,Directed,72,,1
aam_links,danbarmv,Directed,73,,1
aam_links,danielprinzoffiziell,Directed,74,,1
aam_links,danijelsheran,Directed,75,,1
aam_links,dariuskanal,Directed,76,,1
aam_links,dasgesundheitswesen,Directed,77,,1
aam_links,datenanalyseprogrammieren,Directed,78,,1
aam_links,dauerwelledemoreport,Directed,79,,1
aam_links,davebrych_public,Directed,80,,1
aam_links,dawidsnowden,Directed,81,,1
aam_links,dc_mediathek,Directed,82,,1
aam_links,ddddoffiziell,Directed,83,,1
aam_links,ddr_kinder,Directed,84,,1
aam_links,demobilder,Directed,85,,1
aam_links,demofueralle,Directed,86,,1
aam_links,demolinz,Directed,87,,1
aam_links,demotermine,Directed,88,,1
aam_links,demovideos2022,Directed,89,,1
aam_links,derbesseregreatreset,Directed,90,,1
aam_links,derbuechershop,Directed,91,,1
aam_links,dermensch9,Directed,92,,1
aam_links,der_akupunkteur,Directed,93,,1
aam_links,der_impulsgeber,Directed,94,,1
aam_links,der_thueringer,Directed,95,,1
aam_links,desolateregierung,Directed,96,,1
aam_links,deutsche_freiheit,Directed,97,,1
aam_links,deutsch_russische_freunde,Directed,98,,1
aam_links,didisinfokanal,Directed,99,,1
aam_links,diefrontnews,Directed,100,,1
aam_links,dienedemleben,Directed,101,,1
aam_links,dieneuenormalitaet,Directed,102,,1
aam_links,diewahrheitundnurdiewahrheit,Directed,103,,1
aam_links,die_basis_funkt,Directed,104,,1
aam_links,digitalchronist,Directed,105,,1
aam_links,digitalerchronist_allgemeinchats,Directed,106,,1
aam_links,dippoldiswalde_geht_spazieren,Directed,107,,1
aam_links,directorofcoronareset,Directed,108,,1
aam_links,disclosetv,Directed,109,,1
aam_links,doc_heinrich_fiechtner,Directed,110,,1
aam_links,dominikstapf,Directed,111,,1
aam_links,drdaniellanghans,Directed,112,,1
aam_links,dresdenvereint,Directed,113,,1
aam_links,drmikeyeadon,Directed,114,,1
aam_links,dr_heinrich_fiechtner,Directed,115,,1
aam_links,ehrlichalexander,Directed,116,,1
aam_links,einfachdanke,Directed,117,,1
aam_links,einigkeitrechtfreiheit,Directed,118,,1
aam_links,einmal_hin_alles_drin,Directed,119,,1
aam_links,einwandfreitv,Directed,120,,1
aam_links,elefant007,Directed,121,,1
aam_links,elternkraft,Directed,122,,1
aam_links,emis_treptow,Directed,123,,1
aam_links,endundneuzeitreport,Directed,124,,1
aam_links,europeansunited,Directed,125,,1
aam_links,europeansuniteddeutschland,Directed,126,,1
aam_links,evahermanoffiziell,Directed,127,,1
aam_links,evarosen,Directed,128,,1
aam_links,expertcouncil,Directed,129,,1
aam_links,expresszeitung,Directed,130,,1
aam_links,exsuscitati,Directed,131,,1
aam_links,exxpressat,Directed,132,,1
aam_links,fake_news_gedenktag,Directed,133,,1
aam_links,faktenfick,Directed,134,,1
aam_links,faktenfriedenfreiheit,Directed,135,,1
aam_links,fedfs,Directed,136,,1
aam_links,ffmfreiheit,Directed,137,,1
aam_links,fgnews07,Directed,138,,1
aam_links,fragunsdochdasoriginal,Directed,139,,1
aam_links,frankfurterfreigeister,Directed,140,,1
aam_links,freeballwegmichael,Directed,141,,1
aam_links,freedomandresistance,Directed,142,,1
aam_links,freedomparadekanal,Directed,143,,1
aam_links,freiebrandenburger_chat,Directed,144,,1
aam_links,freieduesseldorfer,Directed,145,,1
aam_links,freiejugend,Directed,146,,1
aam_links,freiemedientv,Directed,147,,1
aam_links,freiesachsen,Directed,148,,1
aam_links,freiesachsen_dresden,Directed,149,,1
aam_links,freiesth,Directed,150,,1
aam_links,freies_bremen,Directed,151,,1
aam_links,freie_brandenburger,Directed,152,,1
aam_links,freie_erzgebirger,Directed,153,,1
aam_links,freie_menschen,Directed,154,,1
aam_links,freie_nordsachsen,Directed,155,,1
aam_links,freiheitderfinanzen,Directed,156,,1
aam_links,freiheitdergedanken,Directed,157,,1
aam_links,freiheitsboten,Directed,158,,1
aam_links,freiheitstrommeln_234,Directed,159,,1
aam_links,freiheittvaadz,Directed,160,,1
aam_links,friedenmitrussland,Directed,161,,1
aam_links,friedensee,Directed,162,,1
aam_links,friedensstiftertv,Directed,163,,1
aam_links,frieden_rockt_offiziell,Directed,164,,1
aam_links,frmawa,Directed,165,,1
aam_links,fruehwaldinformiert,Directed,166,,1
aam_links,fuchskind_info,Directed,167,,1
aam_links,fufmedia,Directed,168,,1
aam_links,gaiadeutsch,Directed,169,,1
aam_links,galerieda,Directed,170,,1
aam_links,galerie_des_grauens,Directed,171,,1
aam_links,gedankenzumweltbild,Directed,172,,1
aam_links,geheimeswissendereliten,Directed,173,,1
aam_links,gesundheit_ist_kein_hexenwerk,Directed,175,,1
aam_links,gesundohnerezept,Directed,176,,1
aam_links,ghzfriedrichmaik,Directed,177,,1
aam_links,globalpatriotmemes,Directed,178,,1
aam_links,globalpatriots,Directed,179,,1
aam_links,goddek,Directed,180,,1
aam_links,grapheneagenda,Directed,181,,1
aam_links,gulag1972,Directed,182,,1
aam_links,gunnarkaisertv,Directed,183,,1
aam_links,gwisnewski,Directed,184,,1
aam_links,haintz,Directed,185,,1
aam_links,hannigrecht,Directed,186,,1
aam_links,hartungstefan,Directed,187,,1
aam_links,heilerfolge,Directed,188,,1
aam_links,herzensmenschenunited,Directed,189,,1
aam_links,hewhitewolf,Directed,190,,1
aam_links,holgerfischerra,Directed,191,,1
aam_links,holistischegesundheitheilung,Directed,192,,1
aam_links,horizont_telegram,Directed,193,,1
aam_links,horst250936,Directed,194,,1
aam_links,iceagefarmer,Directed,195,,1
aam_links,ichmachdanichtmit_pinnwand,Directed,196,,1
aam_links,ich_will_leben,Directed,197,,1
aam_links,ignazbearth,Directed,198,,1
aam_links,ikb_borisktv,Directed,199,,1
aam_links,ilblist,Directed,200,,1
aam_links,ilblistgruppe,Directed,201,,1
aam_links,impfauswahl,Directed,202,,1
aam_links,impfen_nein_danke,Directed,203,,1
aam_links,impfopferarchiv,Directed,204,,1
aam_links,impfschaede,Directed,205,,1
aam_links,infrarotsichtinsdunkel,Directed,206,,1
aam_links,initiative_demokratie,Directed,207,,1
aam_links,insiderpaper,Directed,208,,1
aam_links,justnow_news,Directed,209,,1
aam_links,kaiorak,Directed,210,,1
aam_links,kampf_fuer_unsere_zukunft,Directed,211,,1
aam_links,kanekoathegreat,Directed,212,,1
aam_links,keinecovidimpfungsoldaten,Directed,213,,1
aam_links,kenjebsen,Directed,214,,1
aam_links,kesselbunte,Directed,215,,1
aam_links,kilezmore,Directed,216,,1
aam_links,kinder_schuetzen,Directed,217,,1
aam_links,kinder_stehen_auf_news,Directed,218,,1
aam_links,klagemauertv,Directed,219,,1
aam_links,klagepaten_eu,Directed,220,,1
aam_links,klangderfreiheit,Directed,221,,1
aam_links,klar525,Directed,222,,1
aam_links,klartext2021,Directed,223,,1
aam_links,klartext2021gemeinsam,Directed,224,,1
aam_links,klartextbaum,Directed,225,,1
aam_links,klartext_rheinmain,Directed,226,,1
aam_links,klatv_en,Directed,227,,1
aam_links,kollateralkonto,Directed,228,,1
aam_links,krahea,Directed,230,,1
aam_links,krieger_deslichts,Directed,231,,1
aam_links,kuelken,Directed,232,,1
aam_links,kulturstudio,Directed,233,,1
aam_links,kurze_vids,Directed,234,,1
aam_links,lachenbisderarztkommt,Directed,235,,1
aam_links,lachenmachtfreude,Directed,236,,1
aam_links,langen_steht_auf,Directed,237,,1
aam_links,larshuenich,Directed,238,,1
aam_links,lauraabolichannel,Directed,239,,1
aam_links,lebensmittelfriedhof,Directed,240,,1
aam_links,leuchtturmard,Directed,241,,1
aam_links,levanaverbund,Directed,242,,1
aam_links,lknews2,Directed,243,,1
aam_links,lockdownviehler,Directed,244,,1
aam_links,loewentatze,Directed,245,,1
aam_links,lutherleaks,Directed,246,,1
aam_links,machtfrieden,Directed,247,,1
aam_links,macklemachtgutelaune,Directed,248,,1
aam_links,mad_in_germany,Directed,249,,1
aam_links,maeckleschafftwissen,Directed,250,,1
aam_links,marieallin,Directed,251,,1
aam_links,markmobil,Directed,252,,1
aam_links,markus_lowien,Directed,253,,1
aam_links,marliesspuhler,Directed,254,,1
aam_links,martinrutter,Directed,255,,1
aam_links,martinsellnerib,Directed,256,,1
aam_links,martinsellnervideos,Directed,257,,1
aam_links,martinsichertinfo,Directed,258,,1
aam_links,matthiaslangwasser,Directed,259,,1
aam_links,mediaguerillaberlin,Directed,260,,1
aam_links,medienzensur,Directed,261,,1
aam_links,medusa_auge,Directed,262,,1
aam_links,mehrwertwissen,Directed,263,,1
aam_links,meinednews,Directed,264,,1
aam_links,metapedia_deutsch,Directed,265,,1
aam_links,michaelwendlerofficial,Directed,266,,1
aam_links,michael_hauke,Directed,267,,1
aam_links,michel_michael_wittwer,Directed,268,,1
aam_links,mindofheart,Directed,269,,1
aam_links,miteinander_mutig_sein,Directed,270,,1
aam_links,mitteldeutschlandtv,Directed,271,,1
aam_links,mittelerdetv,Directed,272,,1
aam_links,mrsannafreedom,Directed,273,,1
aam_links,muetterderneuenzeit,Directed,274,,1
aam_links,n23_tv,Directed,275,,1
aam_links,nachrichtenportal,Directed,276,,1
aam_links,nachrichtenwelt,Directed,277,,1
aam_links,naomiseibt,Directed,278,,1
aam_links,naspravdiinfo,Directed,279,,1
aam_links,nastikatube,Directed,280,,1
aam_links,nein_es_reicht_chat,Directed,281,,1
aam_links,netzwerkkritischerexperten,Directed,282,,1
aam_links,neuesausrussland,Directed,283,,1
aam_links,neuzeitnachrichten,Directed,284,,1
aam_links,news1717,Directed,285,,1
aam_links,newsflashnews,Directed,286,,1
aam_links,news_3dto5d,Directed,287,,1
aam_links,nichtmehralle,Directed,288,,1
aam_links,niemeyeroffiziell,Directed,289,,1
aam_links,ninamaleikaoffiziell,Directed,290,,1
aam_links,nixistwieesscheint,Directed,291,,1
aam_links,normalitaet_v2,Directed,292,,1
aam_links,nrw_erwacht,Directed,293,,1
aam_links,nuoviso,Directed,294,,1
aam_links,nutzlose_esser,Directed,295,,1
aam_links,nworeset,Directed,296,,1
aam_links,oerwacht,Directed,297,,1
aam_links,ohv_steht_auf,Directed,298,,1
aam_links,oliverjanich,Directed,299,,1
aam_links,ollyreinhard,Directed,300,,1
aam_links,ortomedico,Directed,301,,1
aam_links,ovalmedia,Directed,302,,1
aam_links,pankalla,Directed,303,,1
aam_links,paragafendschugel,Directed,304,,1
aam_links,paragraph32,Directed,305,,1
aam_links,patriotischestimmedeutschlands,Directed,306,,1
aam_links,patriotsandra,Directed,307,,1
aam_links,paulapcay,Directed,308,,1
aam_links,paulbrandenburg,Directed,309,,1
aam_links,pboehringer,Directed,310,,1
aam_links,pepematter,Directed,311,,1
aam_links,perlendestages,Directed,312,,1
aam_links,perspektivedesseins,Directed,313,,1
aam_links,peterschreiber,Directed,314,,1
aam_links,pianoacrosstheworld,Directed,315,,1
aam_links,pizzagate_archiv,Directed,316,,1
aam_links,pockenaffen,Directed,317,,1
aam_links,polifa_channel,Directed,318,,1
aam_links,polizeigewalt,Directed,319,,1
aam_links,positiveaurahauptplatz,Directed,320,,1
aam_links,positiveaurahauptplatzchat,Directed,321,,1
aam_links,project_veritas,Directed,322,,1
aam_links,prozessbeobachter,Directed,323,,1
aam_links,putin_fanclub,Directed,324,,1
aam_links,pzumkaiserreichtesla,Directed,325,,1
aam_links,qanonpatriot17,Directed,326,,1
aam_links,qbavaria,Directed,327,,1
aam_links,qlobalchange,Directed,328,,1
aam_links,querdenken_615,Directed,329,,1
aam_links,querdenken_711,Directed,330,,1
aam_links,q_proofs,Directed,331,,1
aam_links,rabbitresearch,Directed,332,,1
aam_links,rasattelmaier,Directed,333,,1
aam_links,ra_christ,Directed,334,,1
aam_links,ra_friede,Directed,335,,1
aam_links,ra_ludwig,Directed,336,,1
aam_links,readovkanews,Directed,337,,1
aam_links,realkarlibonne,Directed,338,,1
aam_links,realsciencefiles,Directed,339,,1
aam_links,rechtsanwaeltin_beate_bahner,Directed,340,,1
aam_links,reinerfuellmich,Directed,341,,1
aam_links,report24news,Directed,342,,1
aam_links,rettetdiekinder_news,Directed,343,,1
aam_links,rheinmainstehtaufkanal,Directed,344,,1
aam_links,rheinmain_sagt_nein,Directed,345,,1
aam_links,riasberlin,Directed,346,,1
aam_links,robertmatuschewski,Directed,347,,1
aam_links,robinmg,Directed,348,,1
aam_links,rolf_kron,Directed,349,,1
aam_links,ronny_rockt_offiziell,Directed,350,,1
aam_links,rosenbusch,Directed,351,,1
aam_links,rosich_rus,Directed,352,,1
aam_links,rossmueller,Directed,353,,1
aam_links,rot_okt,Directed,354,,1
aam_links,rppinstitut,Directed,355,,1
aam_links,rtvooe,Directed,356,,1
aam_links,rundetisch,Directed,357,,1
aam_links,russlandsdeutsche,Directed,358,,1
aam_links,rustag1913gs,Directed,359,,1
aam_links,samueleckert,Directed,360,,1
aam_links,sandragabriel269,Directed,361,,1
aam_links,saraslightfight,Directed,362,,1
aam_links,schlafschafkanal,Directed,363,,1
aam_links,schnauzevol,Directed,364,,1
aam_links,schubertslm,Directed,365,,1
aam_links,schwurbelkreis,Directed,366,,1
aam_links,schwurbel_oase,Directed,367,,1
aam_links,sebastiankarpf,Directed,368,,1
aam_links,seigutgelaunt,Directed,369,,1
aam_links,selbstdenkerpflege,Directed,370,,1
aam_links,servusdeutschland,Directed,371,,1
aam_links,showagentenradio,Directed,372,,1
aam_links,silberjungethorstenschulte,Directed,373,,1
aam_links,silkeschaefer,Directed,374,,1
aam_links,simonevoss,Directed,375,,1
aam_links,skambraks,Directed,376,,1
aam_links,soldatengrundgesetz,Directed,377,,1
aam_links,soldaten_und_reservisten,Directed,378,,1
aam_links,sprachrohrdereifel,Directed,379,,1
aam_links,staatssimulation_brd,Directed,380,,1
aam_links,stayfreetv,Directed,381,,1
aam_links,stefanhomburg,Directed,382,,1
aam_links,stefanmagnet,Directed,383,,1
aam_links,steuerzahler_rene_quarda,Directed,384,,1
aam_links,stiningnettle,Directed,385,,1
aam_links,stoppramstein,Directed,386,,1
aam_links,stpinn,Directed,387,,1
aam_links,studenten_stehen_auf,Directed,388,,1
aam_links,stuttgartgrundgesetzdemos,Directed,389,,1
aam_links,svenliebichchat,Directed,390,,1
aam_links,svenohv,Directed,391,,1
aam_links,tagxdeutschlandkanal,Directed,392,,1
aam_links,tanjabraid,Directed,393,,1
aam_links,taxeles,Directed,394,,1
aam_links,teamhcstrache,Directed,395,,1
aam_links,teslaschaubergerreich,Directed,396,,1
aam_links,thestormhasarrived17,Directed,397,,1
aam_links,thommaxxtv,Directed,398,,1
aam_links,thommaxxtvchat,Directed,399,,1
aam_links,tierbilder1,Directed,400,,1
aam_links,timmkellner,Directed,401,,1
aam_links,tinaromdhanikanal,Directed,402,,1
aam_links,ti_origin,Directed,403,,1
aam_links,tomlausen,Directed,404,,1
aam_links,tommyrobinsonnews,Directed,405,,1
aam_links,tomsfreiheitskanal,Directed,406,,1
aam_links,top20radionews,Directed,407,,1
aam_links,topnews_at,Directed,408,,1
aam_links,translatedpressde,Directed,409,,1
aam_links,trommelnverbindendeutschland,Directed,410,,1
aam_links,tuerme_medien,Directed,411,,1
aam_links,udogrube,Directed,412,,1
aam_links,ukvali,Directed,413,,1
aam_links,unabhaengig_neutral,Directed,414,,1
aam_links,uncut_news,Directed,415,,1
aam_links,ungathegreat,Directed,416,,1
aam_links,united100000,Directed,417,,1
aam_links,un_gespritzt_austausch,Directed,418,,1
aam_links,un_gespritzt_empfang,Directed,419,,1
aam_links,un_gespritzt_impfopferhilfe,Directed,420,,1
aam_links,vereinigtewahrheitsbewegung,Directed,421,,1
aam_links,vereinwir,Directed,422,,1
aam_links,vernetzdichjetzt,Directed,423,,1
aam_links,videodump1,Directed,424,,1
aam_links,vigilantfox,Directed,425,,1
aam_links,vivoterra,Directed,426,,1
aam_links,volksanwalt,Directed,427,,1
aam_links,wakeuphannover,Directed,428,,1
aam_links,waldgangalbdruck,Directed,429,,1
aam_links,wefgreatreset,Directed,430,,1
aam_links,weltdergesundheittv,Directed,431,,1
aam_links,wendezeithannover,Directed,432,,1
aam_links,wethemedia,Directed,433,,1
aam_links,wim4u,Directed,434,,1
aam_links,wirmachenauf_de,Directed,435,,1
aam_links,wirsindviele_demo,Directed,436,,1
aam_links,wirsindvielmehr,Directed,437,,1
aam_links,wissenistmacht1,Directed,438,,1
aam_links,wochenblick,Directed,439,,1
aam_links,wolfganggreulich,Directed,440,,1
aam_links,xavier_naidoo,Directed,441,,1
aam_links,yannsongking,Directed,442,,1
aam_links,yoicenet2,Directed,443,,1
aam_links,zeitpunkt1,Directed,444,,1
aam_links,zeitzeugen_archiv,Directed,445,,1
aaroncorel,aaroncorel,Directed,446,,1
abgefahrenesleben,abgefahrenesleben,Directed,447,,1
abgefahrenesleben,absicherungnachwelt,Directed,448,,1
abgefahrenesleben,activistenmemes,Directed,449,,1
abgefahrenesleben,aerztefueraufklaerungoffiziell,Directed,450,,1
abgefahrenesleben,akasha_tv,Directed,451,,1
abgefahrenesleben,alexanderwallasch,Directed,452,,1
abgefahrenesleben,alles_kommt_ans_licht,Directed,453,,1
abgefahrenesleben,alschner_klartext,Directed,454,,1
abgefahrenesleben,anons17,Directed,455,,1
abgefahrenesleben,antiilluminaten,Directed,456,,1
abgefahrenesleben,antworten,Directed,457,,1
abgefahrenesleben,anwaelte_fuer_aufklaerung,Directed,458,,1
abgefahrenesleben,auf1tv,Directed,459,,1
abgefahrenesleben,awakegermany,Directed,460,,1
abgefahrenesleben,ayawasgeht,Directed,461,,1
abgefahrenesleben,barbarossa_smgi,Directed,462,,1
abgefahrenesleben,bennyjohnson,Directed,463,,1
abgefahrenesleben,berlinonlinetv,Directed,464,,1
abgefahrenesleben,besserewelt,Directed,465,,1
abgefahrenesleben,blackoutnewsde,Directed,466,,1
abgefahrenesleben,bleibtstark,Directed,467,,1
abgefahrenesleben,booomaktuell,Directed,468,,1
abgefahrenesleben,booomaktuellwenndiewelteingarten,Directed,469,,1
abgefahrenesleben,cbknews,Directed,470,,1
abgefahrenesleben,checkmatenews,Directed,471,,1
abgefahrenesleben,chiefnerd,Directed,472,,1
abgefahrenesleben,chnopflochchat,Directed,473,,1
abgefahrenesleben,chnopflochkanal,Directed,474,,1
abgefahrenesleben,cnconspiracynewsroom,Directed,475,,1
abgefahrenesleben,compactmagazin,Directed,476,,1
abgefahrenesleben,craziiworld,Directed,477,,1
abgefahrenesleben,dahlmannchristian,Directed,478,,1
abgefahrenesleben,danijelsheran,Directed,479,,1
abgefahrenesleben,dc_mediathek,Directed,480,,1
abgefahrenesleben,ddddoffiziell,Directed,481,,1
abgefahrenesleben,der_impulsgeber,Directed,482,,1
abgefahrenesleben,diewahrheitundnurdiewahrheit,Directed,483,,1
abgefahrenesleben,disclosetv,Directed,484,,1
abgefahrenesleben,dominikstapf,Directed,485,,1
abgefahrenesleben,evahermanoffiziell,Directed,486,,1
abgefahrenesleben,fedfs,Directed,487,,1
abgefahrenesleben,fgnews07,Directed,488,,1
abgefahrenesleben,flatearthericdubay,Directed,489,,1
abgefahrenesleben,freiemedientv,Directed,490,,1
abgefahrenesleben,freiesachsen,Directed,491,,1
abgefahrenesleben,freies_bremen,Directed,492,,1
abgefahrenesleben,freiheitdergedanken,Directed,493,,1
abgefahrenesleben,frieden_rockt_offiziell,Directed,494,,1
abgefahrenesleben,frmawa,Directed,495,,1
abgefahrenesleben,fufmedia,Directed,496,,1
abgefahrenesleben,geheimeswissendereliten,Directed,497,,1
abgefahrenesleben,gesundohnerezept,Directed,498,,1
abgefahrenesleben,ghzfriedrichmaik,Directed,499,,1
abgefahrenesleben,globalpatriots,Directed,500,,1
abgefahrenesleben,gulag1972,Directed,501,,1
abgefahrenesleben,gwisnewski,Directed,502,,1
abgefahrenesleben,heilerfolge,Directed,503,,1
abgefahrenesleben,hewhitewolf,Directed,504,,1
abgefahrenesleben,holgerfischerra,Directed,505,,1
abgefahrenesleben,holistischegesundheitheilung,Directed,506,,1
abgefahrenesleben,horst250936,Directed,507,,1
abgefahrenesleben,insiderpaper,Directed,508,,1
abgefahrenesleben,kampf_fuer_unsere_zukunft,Directed,509,,1
abgefahrenesleben,kategoriec_support,Directed,510,,1
abgefahrenesleben,kenjebsen,Directed,511,,1
abgefahrenesleben,klartext2021,Directed,512,,1
abgefahrenesleben,klartext2021gemeinsam,Directed,513,,1
abgefahrenesleben,laquintacolumna,Directed,515,,1
abgefahrenesleben,lauraabolichannel,Directed,516,,1
abgefahrenesleben,leuchtturmard,Directed,517,,1
abgefahrenesleben,lknews2,Directed,518,,1
abgefahrenesleben,macklemachtgutelaune,Directed,519,,1
abgefahrenesleben,maeckleschafftwissen,Directed,520,,1
abgefahrenesleben,marioamenti,Directed,521,,1
abgefahrenesleben,markus_lowien,Directed,522,,1
abgefahrenesleben,martinrutter,Directed,523,,1
abgefahrenesleben,medusa_auge,Directed,524,,1
abgefahrenesleben,meinednews,Directed,525,,1
abgefahrenesleben,mindofheart,Directed,526,,1
abgefahrenesleben,mitteldeutschlandtv,Directed,527,,1
abgefahrenesleben,nachrichtenportal,Directed,528,,1
abgefahrenesleben,nachrichtenwelt,Directed,529,,1
abgefahrenesleben,netzwerkkritischerexperten,Directed,530,,1
abgefahrenesleben,neuzeitnachrichten,Directed,531,,1
abgefahrenesleben,news1717,Directed,532,,1
abgefahrenesleben,news_3dto5d,Directed,533,,1
abgefahrenesleben,nichtmehralle,Directed,534,,1
abgefahrenesleben,niemeyeroffiziell,Directed,535,,1
abgefahrenesleben,nixistwieesscheint,Directed,536,,1
abgefahrenesleben,oliverjanich,Directed,537,,1
abgefahrenesleben,ollyreinhard,Directed,538,,1
abgefahrenesleben,paulbrandenburg,Directed,539,,1
abgefahrenesleben,pboehringer,Directed,540,,1
abgefahrenesleben,pepematter,Directed,541,,1
abgefahrenesleben,perlendestages,Directed,542,,1
abgefahrenesleben,pianoacrosstheworld,Directed,543,,1
abgefahrenesleben,politischebilder,Directed,544,,1
abgefahrenesleben,project_veritas,Directed,545,,1
abgefahrenesleben,qanonpatriot17,Directed,546,,1
abgefahrenesleben,qparadise,Directed,547,,1
abgefahrenesleben,qwwg1wga16plus1,Directed,548,,1
abgefahrenesleben,q_proofs,Directed,549,,1
abgefahrenesleben,rabbitresearch,Directed,550,,1
abgefahrenesleben,rapbellions,Directed,551,,1
abgefahrenesleben,rasattelmaier,Directed,552,,1
abgefahrenesleben,ra_christ,Directed,553,,1
abgefahrenesleben,ra_ludwig,Directed,554,,1
abgefahrenesleben,realkarlibonne,Directed,555,,1
abgefahrenesleben,rechercheboard,Directed,556,,1
abgefahrenesleben,rechtsanwaeltin_beate_bahner,Directed,557,,1
abgefahrenesleben,reinerfuellmich,Directed,558,,1
abgefahrenesleben,report24news,Directed,559,,1
abgefahrenesleben,rolf_kron,Directed,560,,1
abgefahrenesleben,rosenbusch,Directed,561,,1
abgefahrenesleben,saraslightfight,Directed,562,,1
abgefahrenesleben,schlafschafkanal,Directed,563,,1
abgefahrenesleben,schubertslm,Directed,564,,1
abgefahrenesleben,sebastiankarpf,Directed,565,,1
abgefahrenesleben,showagentenradio,Directed,566,,1
abgefahrenesleben,silkeschaefer,Directed,567,,1
abgefahrenesleben,stefanmagnet,Directed,568,,1
abgefahrenesleben,thestormhasarrived17,Directed,569,,1
abgefahrenesleben,timetraveller17,Directed,570,,1
abgefahrenesleben,tomsfreiheitskanal,Directed,571,,1
abgefahrenesleben,vivoterra,Directed,572,,1
abgefahrenesleben,waldgangalbdruck,Directed,573,,1
abgefahrenesleben,wethemedia,Directed,574,,1
abgefahrenesleben,wirmachenauf_de,Directed,575,,1
abgefahrenesleben,wirsindvielmehr,Directed,576,,1
abgefahrenesleben,wissenistmacht1,Directed,577,,1
absicherungnachwelt,absicherungnachwelt,Directed,578,,1
absicherungnachwelt,chnopflochkanal,Directed,579,,1
absicherungnachwelt,coronawahrheit,Directed,580,,1
absicherungnachwelt,danielprinzoffiziell,Directed,581,,1
absicherungnachwelt,der_impulsgeber,Directed,582,,1
absicherungnachwelt,energetischeweiblichkeit,Directed,583,,1
absicherungnachwelt,fgnews07,Directed,584,,1
absicherungnachwelt,free_energy_me,Directed,585,,1
absicherungnachwelt,frmawa,Directed,586,,1
absicherungnachwelt,gaiadeutsch,Directed,587,,1
absicherungnachwelt,gedankenzumweltbild,Directed,588,,1
absicherungnachwelt,geheimeswissendereliten,Directed,589,,1
